Curs,Tipus d'estudi,Tipus d'universitat,Universitat,Tipus de centre,Nacionalitat,Sexe,Comarca del centre,Nou accés,Matrícula,Matrícula ETC,Titulats
2020,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,6320,20827,10291.6,1260
2020,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,483,1156,608.6,40
2020,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,250,587,298.6,21
2020,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,290,938,819.1,199
2020,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,165,585,515.1,95
2020,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,23,103,84.2,19
2020,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,26,56,46.7,8
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,201,905,838.0,187
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,299,1222,1213.8,182
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,142,564,503.8,115
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,132,552,539.5,106
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,41,148,137.4,20
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,85,388,389.0,66
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,23,86,82.2,*
2020,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,57,245,245.2,43
2020,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,62,231,197.4,43
2020,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,19,63,53.6,11
2020,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,23,40,39.3,*
2020,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,8,13,12.7,0
2020,grau,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,1316,5965,5567.4,1328
2020,grau,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,1217,5356,4825.7,902
2020,grau,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,226,745,732.0,111
2020,grau,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,233,770,761.1,96
2020,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,285,1049,1079.7,146
2020,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,99,365,361.3,56
2020,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,18,61,67.1,9
2020,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,5,15,12.5,0
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,279,925,780.6,151
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,841,2921,2421.3,488
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,87,322,280.2,70
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,505,1924,1641.3,295
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,85,334,325.2,80
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,113,353,317.9,57
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,60,286,269.0,51
2020,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,69,280,268.7,39
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,217,853,764.9,186
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,515,1925,1827.8,377
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,173,725,600.5,122
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,275,1066,978.9,220
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,12,49,51.9,6
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,59,191,186.5,44
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,5,16,13.9,*
2020,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,33,100,91.6,31
2020,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,4078,15754,14877.3,2997
2020,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,2588,10330,9587.2,1849
2020,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,220,823,780.3,154
2020,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,137,427,398.0,71
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,439,1739,1644.7,397
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,60,222,209.5,88
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Oriental,17,82,74.7,18
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,304,1391,1250.2,323
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,60,260,244.8,112
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Oriental,58,229,201.8,48
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,42,140,131.7,26
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,19,18.3,6
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Oriental,*,*,1.3,0
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,34,87,82.3,14
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,7,15,13.4,*
2020,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Oriental,*,*,2.3,*
2020,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5733,23796,21913.3,4405
2020,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,3072,13505,12061.7,2348
2020,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,419,1594,1463.5,276
2020,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,174,713,639.8,93
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,130,656,609.5,172
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Gironès,108,430,386.0,54
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Maresme,*,28,28.4,*
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,62,320,280.0,71
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Gironès,131,574,505.8,119
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Maresme,9,28,26.9,*
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,13,74,67.8,20
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,DONA,Gironès,83,399,399.8,112
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,DONA,Maresme,*,14,14.4,*
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,6,30,28.3,8
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,HOME,Gironès,94,405,401.4,83
2020,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,HOME,Maresme,*,5,4.6,0
2020,grau,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,1443,5744,5480.9,1023
2020,grau,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,1118,4239,3858.4,663
2020,grau,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,92,353,321.1,54
2020,grau,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,63,211,184.5,16
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,7,30,28.2,10
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Segrià,49,153,133.3,34
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,6,18,14.4,*
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Segrià,90,388,334.2,76
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,7,22,20.7,*
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Segrià,*,*,4.0,*
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,6,6.1,0
2020,grau,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Segrià,*,12,11.8,*
2020,grau,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Segrià,1157,4670,4536.4,866
2020,grau,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Segrià,775,3213,3030.3,485
2020,grau,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Segrià,103,347,340.8,59
2020,grau,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Segrià,64,208,195.0,24
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,125,514,454.5,73
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,43,142,132.9,34
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,249,946,827.6,104
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,96,427,375.0,83
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,28,82,74.7,*
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,6,10,8.7,*
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,23,118,116.1,8
2020,grau,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,6,14,12.5,0
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,20,101,83.7,21
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Llobregat,71,273,241.1,39
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,836,3351,2933.2,486
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Garraf,85,280,211.7,32
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,281,1113,1020.3,183
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,222,807,694.8,129
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Llobregat,187,891,758.3,106
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,2030,9179,7736.4,1533
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Garraf,236,1021,789.5,146
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,577,2603,2218.5,454
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,5,12,10.9,0
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Llobregat,*,14,10.1,*
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,102,337,283.0,33
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Garraf,8,26,20.3,*
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,21,71,58.5,17
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,16,39,32.9,5
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Llobregat,21,52,42.0,6
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,140,491,407.5,48
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Garraf,19,64,45.6,7
2020,grau,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,27,79,67.3,13
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,362,1347,1252.3,299
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Maresme,320,1265,1407.9,213
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,180,683,629.9,146
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Maresme,487,2105,2175.6,342
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,13,66,62.3,11
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Maresme,19,52,54.0,6
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,6,34,32.5,10
2020,grau,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Maresme,13,52,51.9,6
2020,grau,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,1550,6093,5936.0,1183
2020,grau,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,874,3870,3665.0,864
2020,grau,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,65,295,293.0,58
2020,grau,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,52,186,178.1,35
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,DONA,Baix Camp,8,20,17.2,*
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,DONA,Baix Ebre,15,55,49.7,8
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,42,138,135.2,15
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,HOME,Baix Camp,30,123,114.8,17
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,HOME,Baix Ebre,55,151,139.8,23
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,51,178,176.2,9
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,DONA,Baix Camp,*,*,2.9,0
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,DONA,Baix Ebre,14,72,72.7,17
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,6,14,13.7,*
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,HOME,Baix Camp,*,*,3.4,*
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,HOME,Baix Ebre,20,105,104.5,27
2020,grau,PÚBLICA,URV,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,8,15,15.5,0
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Camp,361,1554,1477.1,253
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,1387,5054,4828.0,867
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Camp,329,1259,1171.4,156
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,823,3154,2853.8,443
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Camp,49,160,150.5,21
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,91,339,322.0,64
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Camp,20,85,81.0,8
2020,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Tarragonès,45,146,130.5,12
2020,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,8,6.2,*
2020,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,11,18,10.4,*
2020,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,17,11.6,*
2020,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,20,30,19.9,*
2020,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,4181,10265,4787.5,3930
2020,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,2625,6715,3079.8,2065
2020,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,384,968,419.6,298
2020,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,316,848,365.4,254
2020,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,99,156,118.8,88
2020,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,76,106,84.1,66
2020,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,25,37,25.6,21
2020,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,34,52,33.2,27
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,73,103,78.0,72
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,82,99,82.5,83
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,22,45,31.5,29
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,42,48,31.4,40
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,67,77,62.1,55
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,21,29,22.9,14
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,50,73,46.5,37
2020,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,19,29,23.8,17
2020,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,440,781,566.3,424
2020,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,522,866,634.7,447
2020,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,408,617,501.6,385
2020,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,727,996,849.1,579
2020,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,7,7,7.0,7
2020,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,17,17,17.0,17
2020,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,89,89,89.0,89
2020,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,117,117,117.0,117
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,10,12,10.7,11
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,150,260,174.5,166
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,17,18,17.1,18
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,71,96,75.0,67
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,*,*,2.0,*
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,24,41,25.3,17
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,*,*,4.0,*
2020,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,7,10,7.4,*
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,27,32,22.1,18
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Berguedà,34,36,33.6,34
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,127,184,160.2,130
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,12,15,10.7,9
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Berguedà,11,11,10.9,10
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,88,143,126.8,89
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,46,51,41.6,32
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Berguedà,*,*,0.8,*
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,103,152,120.1,104
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,29,30,24.7,17
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Berguedà,*,*,1.0,*
2020,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,56,74,63.7,56
2020,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,964,1217,1044.8,903
2020,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,657,847,716.1,634
2020,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,454,568,461.2,397
2020,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,217,293,228.1,184
2020,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,87,174,125.7,97
2020,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,153,200,163.6,100
2020,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,199,485,303.2,235
2020,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,423,700,442.8,264
2020,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,1429,2245,1655.5,1309
2020,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,915,1369,1044.1,823
2020,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,401,761,517.9,435
2020,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,244,409,298.5,240
2020,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,273,385,319.6,269
2020,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,194,275,232.6,180
2020,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,64,104,91.5,58
2020,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,82,102,87.8,38
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5,5,5.4,5
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Fora de Catalunya,*,*,3.0,*
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Segrià,5,19,12.2,17
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,6,6,6.0,5
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Fora de Catalunya,*,*,2.0,*
2020,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Segrià,36,55,41.6,35
